Transaction Type,Taxpayer TRN,Company Name / Member Company Name (If applicable),Tax Invoice/Tax credit note No,Tax Invoice/Tax credit note Date,Tax Invoice/Tax credit note Received Date,Reporting period from,Reporting period to,Tax Invoice/Tax credit note Amount AED (before VAT),Supplier Name,Supplier TRN,Clear description of the supply,VAT Amount AED,VAT Amount Recovered AED,VAT adjustments
01 Invoice,111111111111111,ABC LTD.,,,9/25/2024,9/1/2024,9/30/2024,779.80,,XXXXX,TELEPHONE EXPENSES FOR AUG 2024 FIXED LINE OVER SIP (BUSINESS TRUNK) 06-591,38.99,38.99,-
01 Invoice,111111111111111,ABC LTD.,,,9/25/2024,9/1/2024,9/30/2024,"1,095.00",,XXXXX,TELEPHONE EXPENSES FOR AUG 2024 INTERNET BUNDLES200 MBPSCML YARD 65237800,54.75,54.75,-
01 Invoice,111111111111111,ABC LTD.,,,9/25/2024,9/1/2024,9/30/2024,"2,740.20",,XXXXX,TELEPHONE EXPENSES FOR AUG 2024 INTERNET BUNDLES200 MBPSCML,137.01,137.01,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"2,497.00",,XXXXX,5GJ-SEWA-ELECTRICITY & WATER PAYMENT FOR THE MONTH OF SEP'24-20000020604,124.85,124.85,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"53,945.00",,XXXXX,5GJ-SEWA-ELECTRICITY & WATER PAYMENT FOR THE MONTH OF SEP'24-2229429495,"2,697.25","2,697.25",-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"73,970.00",,XXXXX,5GJ-SEWA-ELECTRICITY & WATER PAYMENT FOR THE MONTH OF SEP'24-6610141458,"3,698.50","3,698.50",-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"123,020.00",,XXXXX,5GJ-SEWA-ELECTRICITY & WATER PAYMENT FOR THE MONTH OF SEP'24-5427240788,"6,151.00","6,151.00",-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"46,231.00",,XXXXX,5GJ-SEWA-ELECTRICITY & WATER PAYMENT FOR THE MONTH OF SEP'24-4552267896,"2,311.55","2,311.55",-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"53,495.00",,XXXXX,5GJ-SEWA-ELECTRICITY & WATER PAYMENT FOR THE MONTH OF SEP'24-2443064486,"2,674.75","2,674.75",-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"3,000.00",,XXXXX,Transportation Charges,150,150,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"1,500.00",,XXXXX,Transportation Charges,75,75,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"7,600.00",,XXXXX,Transportation Charges,380,380.00,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"9,500.00",,XXXXX,Transportation Charges,475,475,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"3,800.00",,XXXXX,Transportation Charges,190,190,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"2,860.00",,XXXXX,Transportation Charges,143,143,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"1,430.00",,XXXXX,Transportation Charges,71.5,71.5,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"1,430.00",,XXXXX,Transportation Charges,71.5,71.5,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"13,500.00",,XXXXX,Transportation Charges,675,675,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"13,500.00",,XXXXX,Transportation Charges,675,675,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"13,500.00",,XXXXX,Transportation Charges,675.00,675.00,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"2,700.00",,XXXXX,Transportation Charges,135.00,135.00,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"10,880.00",,XXXXX,Transportation Charges,544,544,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"13,500.00",,XXXXX,Transportation Charges,675,675,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"10,800.00",,XXXXX,Transportation Charges,540,540,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"13,500.00",,XXXXX,Transportation Charges,675,675,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"13,500.00",,XXXXX,Transportation Charges,675,675,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"13,500.00",,XXXXX,Transportation Charges,675,675,-
01 Invoice,111111111111111,ABC LTD.,,,9/1/2024,9/1/2024,9/30/2024,"39,418.60",,XXXXX,2GJ-BANK VAT CHARGES FOR THE MONTH OF AUG'24 (BNP),"1,970.93","1,970.93",-
01 Invoice,111111111111111,ABC LTD.,,,9/1/2024,9/1/2024,9/30/2024,"4,326.20",,XXXXX,2GJ-BANK VAT CHARGES FOR THE MONTH OF AUG'24 (SCB),216.31,216.31,-
01 Invoice,111111111111111,ABC LTD.,,,9/4/2024,9/1/2024,9/30/2024,200.00,,XXXXX,CSI-17 238039 / T C PICK N PAS GEL,10.00,10.00,-
01 Invoice,111111111111111,ABC LTD.,,,9/4/2024,9/1/2024,9/30/2024,214.00,,XXXXX,24081100797 /MACHINE SOCKET,10.7,10.7,-
01 Invoice,111111111111111,ABC LTD.,,,9/4/2024,9/1/2024,9/30/2024,280.00,,XXXXX,DCM-TR/24/3119 / SEALANT,14,14,-
01 Invoice,111111111111111,ABC LTD.,,,9/4/2024,9/1/2024,9/30/2024,156.00,,XXXXX,3053 /HARDWARE ITEMS,7.8,7.8,-
01 Invoice,111111111111111,ABC LTD.,,,9/4/2024,9/1/2024,9/30/2024,346.00,,XXXXX,3170/LED PANNEL,17.3,17.3,-
01 Invoice,111111111111111,ABC LTD.,,,9/4/2024,9/1/2024,9/30/2024,277.00,,XXXXX,"DIP/CAS/104010 /SOLID METAL WHEEL ""S",13.85,13.85,-
01 Invoice,111111111111111,ABC LTD.,,,9/4/2024,9/1/2024,9/30/2024,220.00,,XXXXX,ARN/2024/18293/ACRYLIC SHEET CLEAR,11,11,-
01 Invoice,111111111111111,ABC LTD.,,,9/13/2024,9/1/2024,9/30/2024,200.00,,XXXXX,INV0143191-Safety Shoes,10,10,-
01 Invoice,111111111111111,ABC LTD.,,,9/23/2024,9/1/2024,9/30/2024,"4,470.80",,XXXXX,2VP-DEWA- WATER CHARGES 06/08/24-05/09/24 (AED5603.00),223.54,223.54,-
01 Invoice,111111111111111,ABC LTD.,,,9/23/2024,9/1/2024,9/30/2024,"47,991.00",,XXXXX,"2VP-DEWA-ELECTRICITY CHARGES 11/08/24-10/09/24(50,390.55)","2,399.55","2,399.55",-
01 Invoice,111111111111111,ABC LTD.,,,9/23/2024,9/1/2024,9/30/2024,180.00,,XXXXX,JFN24-50055/LADDER,9.00,9.00,-
01 Invoice,111111111111111,ABC LTD.,,,9/23/2024,9/1/2024,9/30/2024,150.00,,XXXXX,CSI-17 238136 /TC PICK N PASS GEL,7.50,7.50,-
01 Invoice,111111111111111,ABC LTD.,,,9/23/2024,9/1/2024,9/30/2024,480.00,,XXXXX,199 /SAFETY SHOES,24.00,24.00,-
01 Invoice,111111111111111,ABC LTD.,,,9/23/2024,9/1/2024,9/30/2024,475.00,,XXXXX,22992 / R PIN GI,23.75,23.75,-
01 Invoice,111111111111111,ABC LTD.,,,9/23/2024,9/1/2024,9/30/2024,200.00,,XXXXX,DIP/CAS/104799 /JOTAFLOOR,10.00,10.00,-
01 Invoice,111111111111111,ABC LTD.,,,9/25/2024,9/1/2024,9/30/2024,95.00,,XXXXX,Telephone Expenses for AUG 2024 OFFICE FAX 04-3472521,4.75,4.75,-
01 Invoice,111111111111111,ABC LTD.,,,9/25/2024,9/1/2024,9/30/2024,95,,XXXXX,Telephone Expenses for AUG 2024 OFFICE TEL 04-3474411,4.75,4.75,-
01 Invoice,111111111111111,ABC LTD.,,,9/25/2024,9/1/2024,9/30/2024,"1,582.60",,XXXXX,Telephone Expenses for AUG 2024 OFFICE 04-8036666,79.13,79.13,-
01 Invoice,111111111111111,ABC LTD.,,,9/25/2024,9/1/2024,9/30/2024,"3,375.00",,XXXXX,Telephone Expenses for AUG 2024 JAFZA ADSL 04-8801440,168.75,168.75,-
01 Invoice,111111111111111,ABC LTD.,,,9/25/2024,9/1/2024,9/30/2024,"12,909.00",,XXXXX,Telephone Expenses for AUG 2024 DIGITAL PREMIUM INTERNET 900104125151,645.45,645.45,-
01 Invoice,111111111111111,ABC LTD.,,,9/1/2024,9/1/2024,9/30/2024,350.00,,XXXXX,5GJ-BANK VAT CHARGES FOR THE MONTH OF AUG'24 (SCB),17.5,17.5,-
01 Invoice,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,"3,800.00",,XXXXX,Transportation Charges,190,190,-
01 Invoice,111111111111111,ABC LTD.,,,9/1/2024,9/1/2024,9/30/2024,150.00,,XXXXX,1GJ-BANK VAT CHARGES FOR THE MONTH OF AUG'24 (BNP),7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,,,9/1/2024,9/1/2024,9/30/2024,320.20,,XXXXX,1GJ-BANK VAT CHARGES FOR THE MONTH OF AUG'24 (SCB),16.01,16.01,-
01 Invoice,111111111111111,ABC LTD.,,,8/31/2024,9/1/2024,9/30/2024,"17,676.00",,XXXXX,Bank Charges - SCB - AMDSTC FZE,883.8,883.8,-
02 Credit Note,111111111111111,ABC LTD.,006/CRN/AMDF/JUNE/24,9/2/2024,9/18/2024,9/1/2024,9/30/2024,-155.80,AL S,10058XXXXX00003,TEMPORARY STAFF- Forklift operator- 0.5 day difference.,-7.79,-7.79,-
02 Credit Note,111111111111111,ABC LTD.,CN ARCELOR 07-2368-2024,8/30/2024,9/19/2024,9/1/2024,9/30/2024,-769.20,AL M,10037XXXXX00003,50MT CRANE - CREDIT NOTE,-38.46,-38.46,-
02 Credit Note,111111111111111,ABC LTD.,STM/CN-62/2024,9/21/2024,9/30/2024,9/1/2024,9/30/2024,-403.80,STAR,10022XXXXX00003,TEMPORARY STAFF- Helper- Aug'24,-20.19,-20.19,-
02 Credit Note,111111111111111,ABC LTD.,007/CRN/AMDF,9/2/2024,9/30/2024,9/1/2024,9/30/2024,"-6,548.00",AL S,10058XXXXX00003,TEMPORARY STAFF-QC HELPER - MAY'24 CREDIT NOTE(for extra 4dhs),-327.4,-327.4,-
02 Credit Note,111111111111111,ABC LTD.,008/CRN/AMDF,9/30/2024,9/30/2024,9/1/2024,9/30/2024,-383.40,AL S,10058XXXXX00003,TEMPORARY STAFF- Fabricator- credit note against July'24-111/july/AMDF/24,-19.17,-19.17,-
02 Credit Note,111111111111111,ABC LTD.,CAFU/CN-0154/2024,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"-4,351.20",CAFU,10054XXXXX00003,"TAX CREDIT NOTE
 CAFU/CN-0154/2024
 4351.10 AED",-217.56,-217.56,-
02 Credit Note,111111111111111,ABC LTD.,AST-AJM-CN011,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"-3,750.00",ARAB,10058XXXXX00003,Credit note for Transportation charges from hafza to jebel ali (12 mtr),-187.5,-187.5,-
02 Credit Note,111111111111111,ABC LTD.,AMHZ-140008225,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"-15,359.00",SHAR,10056XXXXX00003,Vendor Advance Settlement - 5HVPJ-00000622,-767.95,-767.95,-
02 Credit Note,111111111111111,ABC LTD.,,,9/1/2024,9/1/2024,9/30/2024,-91.00,,XXXXX,5GJ-RECTIFICATION ENTRY FOR CAFU JUNE'24 INV (PO50004866),-4.55,-4.55,-
02 Credit Note,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,-411.60,,XXXXX,5GJ-RECTIFICATION ENTRY FOR CAFU JULY'24 INV (PO50005203),-20.58,-20.58,-
02 Credit Note,111111111111111,ABC LTD.,,,9/30/2024,9/1/2024,9/30/2024,-469.20,,XXXXX,5GJ-RECTIFICATION ENTRY FOR CAFU AUG'24 INV (PO50005421),-23.46,-23.46,-
02 Credit Note,111111111111111,ABC LTD.,PO50004312,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"-4,000.00",,XXXXX,Reversal on input tax on un paid invoice,-200,-200,-
02 Credit Note,111111111111111,ABC LTD.,PO50003872,9/30/2024,9/30/2024,9/1/2024,9/30/2024,-221.00,,XXXXX,Reversal on input tax on un paid invoice,-11.05,-11.05,-
02 Credit Note,111111111111111,ABC LTD.,PO50003872,9/30/2024,9/30/2024,9/1/2024,9/30/2024,-950.00,,XXXXX,Reversal on input tax on un paid invoice,-47.5,-47.5,-
02 Credit Note,111111111111111,ABC LTD.,PO20016089,9/30/2024,9/30/2024,9/1/2024,9/30/2024,"-3,800.00",,XXXXX,Reversal on input tax on un paid invoice,-190,-190,-
