Transaction Type,Taxpayer TRN,Company Name / Member Company Name (If applicable),Tax Invoice/Tax credit note No,Tax Invoice/Tax credit note Date,Tax Invoice/Tax credit note Received Date,Reporting period from,Reporting period to,Tax Invoice/Tax credit note Amount AED (before VAT),Supplier Name,Supplier TRN,Clear description of the supply,VAT Amount AED,VAT Amount Recovered AED,VAT adjustments
01 Invoice,111111111111111,ABC LTD.,100 / 10019646,5/25/2024,5/31/2024,5/1/2024,5/31/2024,380,STON,10023XXXXX00003,THINNER #2 19 L,19,19,-
01 Invoice,111111111111111,ABC LTD.,SI243472,5/1/2024,5/31/2024,5/1/2024,5/31/2024,380,BEAR,10034XXXXX00003,BALL BEARING 6210 SKF,19,19,-
01 Invoice,111111111111111,ABC LTD.,AE1420424ATIR000099 / 1475 /0053,4/30/2024,5/1/2024,5/1/2024,5/31/2024,377.4,STAN,10026XXXXX00003,5GJ-BANK VAT CHARGES FOR THE MONTH OF APR'24 (SCB),18.87,18.87,-
01 Invoice,111111111111111,ABC LTD.,CRV-HFZ/24/365,5/1/2024,5/31/2024,5/1/2024,5/31/2024,375,BIN,10028XXXXX00003,MS PLATE 4' X 8' 5.7 MM,18.75,18.75,-
01 Invoice,111111111111111,ABC LTD.,IBX2413585,5/10/2024,5/31/2024,5/1/2024,5/31/2024,375,IBX,10057XXXXX00003,"Transportation
 MILL PO : PO50004757 / IBIX",18.75,18.75,-
01 Invoice,111111111111111,ABC LTD.,7528,5/9/2024,5/31/2024,5/1/2024,5/31/2024,370,GOLD,10038XXXXX00003,DUPLEX CHAIN 1'',18.5,18.5,-
01 Invoice,111111111111111,ABC LTD.,BR24-24454-C/R,5/8/2024,5/31/2024,5/1/2024,5/31/2024,370,SUPR,10002XXXXX00003,OXYGEN REGULATOR,18.5,18.5,-
01 Invoice,111111111111111,ABC LTD.,11654,5/6/2024,5/31/2024,5/1/2024,5/31/2024,360,FAKH,10006XXXXX00003,NATIONAL OIL PAINT YELLOW 348 DRUM,18,18,-
01 Invoice,111111111111111,ABC LTD.,24/10987,5/10/2024,5/30/2024,5/1/2024,5/31/2024,360,INTE,10003XXXXX00003,WELDING ELECTRODE 6013 2.5 MM ADOR,18,18,-
01 Invoice,111111111111111,ABC LTD.,IN008062,5/1/2024,5/31/2024,5/1/2024,5/31/2024,360,AL B,10027XXXXX00003,FIRE EXTINGUISHER DRY POWDER 4 KG,18,18,-
01 Invoice,111111111111111,ABC LTD.,IN008062,5/1/2024,5/31/2024,5/1/2024,5/31/2024,360,AL B,10027XXXXX00003,FIRE EXTINGUISHER CO2 5 KGS,18,18,-
01 Invoice,111111111111111,ABC LTD.,52111,5/3/2024,5/31/2024,5/1/2024,5/31/2024,356,CLEA,10033XXXXX00003,SERVICE KIT FOR 161CC PART NO 1100,17.8,17.8,-
01 Invoice,111111111111111,ABC LTD.,22141,5/23/2024,5/30/2024,5/1/2024,5/31/2024,354.47,ASIA,10000XXXXX00003,Consumables,17.74,17.74,-
01 Invoice,111111111111111,ABC LTD.,22159,5/24/2024,5/30/2024,5/1/2024,5/31/2024,354.4,ASIA,10000XXXXX00003,Consumables,17.74,17.74,-
01 Invoice,111111111111111,ABC LTD.,8539,5/23/2024,5/31/2024,5/1/2024,5/31/2024,352,GOLD,10038XXXXX00003,V-BELT C-75,17.6,17.6,-
01 Invoice,111111111111111,ABC LTD.,21958,5/31/2024,5/31/2024,5/1/2024,5/31/2024,350,BIN,10023XXXXX00003,"Printing Charges- Custom Coating Consumption Daily Report
 Size - A4
 Material : 1+1 NCR Carbon white +yellow printing : Four Corporate Colour
 Serial :0001",17.5,17.5,-
01 Invoice,111111111111111,ABC LTD.,BR24-24472-C/R,5/10/2024,5/31/2024,5/1/2024,5/31/2024,350,SUPR,10002XXXXX00003,PVC PACKING STRIP ROLL,17.5,17.5,-
01 Invoice,111111111111111,ABC LTD.,IBX2413801,5/27/2024,5/31/2024,5/1/2024,5/31/2024,350,IBX,10057XXXXX00003,Transportation,17.5,17.5,-
01 Invoice,111111111111111,ABC LTD.,IBX2413802,5/28/2024,5/31/2024,5/1/2024,5/31/2024,350,IBX,10057XXXXX00003,Transportation,17.5,17.5,-
01 Invoice,111111111111111,ABC LTD.,AE1420424ATIR001325,4/30/2024,5/1/2024,5/1/2024,5/31/2024,342,STAN,10026XXXXX00003,1GJ-BANK VAT CHARGES FOR THE MONTH OF APR'24 (SCB),17.1,17.1,-
01 Invoice,111111111111111,ABC LTD.,22159,5/24/2024,5/30/2024,5/1/2024,5/31/2024,341.54,ASIA,10000XXXXX00003,Consumables,17.08,17.08,-
01 Invoice,111111111111111,ABC LTD.,25150,5/30/2024,5/31/2024,5/1/2024,5/31/2024,340,STAR,10021XXXXX00003,Toner and Catridge - KYOCERA TK 8365 CYAN,17,17,-
01 Invoice,111111111111111,ABC LTD.,25150,5/30/2024,5/31/2024,5/1/2024,5/31/2024,340,STAR,10021XXXXX00003,Toner and Catridge - kyocera TK 8365 YELLOW,17,17,-
01 Invoice,111111111111111,ABC LTD.,25150,5/30/2024,5/31/2024,5/1/2024,5/31/2024,340,STAR,10021XXXXX00003,Toner and Catridge - kyocera TK 8365 MAGENTA,17,17,-
01 Invoice,111111111111111,ABC LTD.,22159,5/24/2024,5/30/2024,5/1/2024,5/31/2024,310.33,ASIA,10000XXXXX00003,Consumables,15.53,15.53,-
01 Invoice,111111111111111,ABC LTD.,66193,5/29/2024,5/29/2024,5/1/2024,5/31/2024,310,ALIF,10000XXXXX00003,SAFETY SHOES,15.5,15.5,-
01 Invoice,111111111111111,ABC LTD.,22159,5/24/2024,5/30/2024,5/1/2024,5/31/2024,305.74,ASIA,10000XXXXX00003,Consumables,15.28,15.28,-
01 Invoice,111111111111111,ABC LTD.,AB04247,5/18/2024,5/30/2024,5/1/2024,5/31/2024,304,BHAT,10411XXXXX00003,Spanner,15.2,15.2,-
01 Invoice,111111111111111,ABC LTD.,11923,5/27/2024,5/31/2024,5/1/2024,5/31/2024,300,FAKH,10006XXXXX00003,SAFETY SHOES,15,15,-
01 Invoice,111111111111111,ABC LTD.,11923,5/27/2024,5/31/2024,5/1/2024,5/31/2024,300,FAKH,10006XXXXX00003,SAFETY SHOES,15,15,-
01 Invoice,111111111111111,ABC LTD.,ITI/INV/2024/1985,5/29/2024,5/31/2024,5/1/2024,5/31/2024,300,INTE,10025XXXXX00003,TENSILE TEST,15,15,-
01 Invoice,111111111111111,ABC LTD.,ITI/INV/2024/1985,5/29/2024,5/31/2024,5/1/2024,5/31/2024,300,INTE,10025XXXXX00003,CHEMICAL ANALYSIS,15,15,-
01 Invoice,111111111111111,ABC LTD.,ITI/INV/2024/1985,5/29/2024,5/31/2024,5/1/2024,5/31/2024,300,INTE,10025XXXXX00003,BEND TEST,15,15,-
01 Invoice,111111111111111,ABC LTD.,52111,5/3/2024,5/31/2024,5/1/2024,5/31/2024,291.5,CLEA,10033XXXXX00003,SERVICE KIT FOR110CCPART NO 1100,14.58,14.58,-
01 Invoice,111111111111111,ABC LTD.,11711,5/10/2024,5/31/2024,5/1/2024,5/31/2024,288,FAKH,10006XXXXX00003,WD 40,14.4,14.4,-
01 Invoice,111111111111111,ABC LTD.,52534,5/25/2024,5/31/2024,5/1/2024,5/31/2024,280,CLEA,10033XXXXX00003,HIGH PRESSURE PAINT HOSE 3/8'' X 1 MTR,14,14,-
01 Invoice,111111111111111,ABC LTD.,8539,5/23/2024,5/31/2024,5/1/2024,5/31/2024,280,GOLD,10038XXXXX00003,V- BELT C-122,14,14,-
01 Invoice,111111111111111,ABC LTD.,ACL/INV/1469/24,5/14/2024,5/31/2024,5/1/2024,5/31/2024,280,ACCU,10024XXXXX00003,CALIBRATION OF ACETYLENE REGULATOR WITH INDICATOR,14,14,-
01 Invoice,111111111111111,ABC LTD.,ACL/INV/1469/24,5/14/2024,5/31/2024,5/1/2024,5/31/2024,280,ACCU,10024XXXXX00003,CALIBRATION OF OXYGEN REGULATOR WITH INDICATOR,14,14,-
01 Invoice,111111111111111,ABC LTD.,25150,5/30/2024,5/31/2024,5/1/2024,5/31/2024,275,STAR,10021XXXXX00003,Toner and Catridge - kyocera TK 8365 BLACK,13.75,13.75,-
01 Invoice,111111111111111,ABC LTD.,MBM/24/238,5/7/2024,5/31/2024,5/1/2024,5/31/2024,270,AL M,10026XXXXX00003,PANEL TRUNKING 60 X 80,13.5,13.5,-
01 Invoice,111111111111111,ABC LTD.,22141,5/23/2024,5/30/2024,5/1/2024,5/31/2024,268.72,ASIA,10000XXXXX00003,Consumables,13.44,13.44,-
01 Invoice,111111111111111,ABC LTD.,52111,5/3/2024,5/31/2024,5/1/2024,5/31/2024,260.5,CLEA,10033XXXXX00003,SERVICE KIT FOR 79CC PART NO 1100,13.02,13.02,-
01 Invoice,111111111111111,ABC LTD.,8539,5/23/2024,5/31/2024,5/1/2024,5/31/2024,256,GOLD,10038XXXXX00003,V- BELT C-110,12.8,12.8,-
01 Invoice,111111111111111,ABC LTD.,52534,5/25/2024,5/31/2024,5/1/2024,5/31/2024,240,CLEA,10033XXXXX00003,HIGH PRESSURE PAINT HOSE 1/4'' X 1 MTR,12,12,-
01 Invoice,111111111111111,ABC LTD.,52534,5/25/2024,5/31/2024,5/1/2024,5/31/2024,240,CLEA,10033XXXXX00003,HIGH PRESSURE PAINT HOSE 1/4'' X 1.5 MTR,12,12,-
01 Invoice,111111111111111,ABC LTD.,131880,11/5/2024,5/30/2024,5/1/2024,5/31/2024,236,ALI,10022XXXXX00003,OIL PAINT,11.8,11.8,-
01 Invoice,111111111111111,ABC LTD.,11645,5/4/2024,5/31/2024,5/1/2024,5/31/2024,235,FAKH,10006XXXXX00003,RED PAINT DRUM,11.75,11.75,-
01 Invoice,111111111111111,ABC LTD.,66193,5/29/2024,5/29/2024,5/1/2024,5/31/2024,232.5,ALIF,10000XXXXX00003,SAFETY SHOES,11.63,11.63,-
01 Invoice,111111111111111,ABC LTD.,66193,5/29/2024,5/29/2024,5/1/2024,5/31/2024,232.5,ALIF,10000XXXXX00003,SAFETY SHOES,11.63,11.63,-
01 Invoice,111111111111111,ABC LTD.,R00476,5/28/2024,5/31/2024,5/1/2024,5/31/2024,225,PARA,10037XXXXX00003,"Documentation
 Documentation Charges
 INV#R00476",11.25,11.25,-
01 Invoice,111111111111111,ABC LTD.,81341,5/14/2024,5/30/2024,5/1/2024,5/31/2024,225,ESSA,10037XXXXX00003,Frame,11.25,11.25,-
01 Invoice,111111111111111,ABC LTD.,18221,21/05/2024,5/31/2024,5/1/2024,5/31/2024,225,NEW,10062XXXXX00003,5HPC- PC EXP. MAY 24' (PEST CONTROL FOR CUSTOM COATING)_ (PRITHVIPAL),11.24,11.24,-
01 Invoice,111111111111111,ABC LTD.,R00443,5/15/2024,5/31/2024,5/1/2024,5/31/2024,223.89,PARA,10037XXXXX00003,"Documentation
 Documentation Charges
 INV#R00443",11.19,11.19,-
01 Invoice,111111111111111,ABC LTD.,65996,5/5/2024,5/31/2024,5/1/2024,5/31/2024,220,ALIF,10000XXXXX00003,SAFETY GOOGLE,11,11,-
01 Invoice,111111111111111,ABC LTD.,3172,1/5/2024,5/30/2024,5/1/2024,5/31/2024,216,ELME,10020XXXXX00003,Annular cutter,10.8,10.8,-
01 Invoice,111111111111111,ABC LTD.,SIV-95801,5/3/2024,5/11/2024,5/1/2024,5/31/2024,215,AL A,10042XXXXX00003,MS ROUND BAR DIA 35 MM,10.75,10.75,-
01 Invoice,111111111111111,ABC LTD.,183666,10/5/2024,5/30/2024,5/1/2024,5/31/2024,215,Faro,10030XXXXX00003,Lamination,10.75,10.75,-
01 Invoice,111111111111111,ABC LTD.,2892,11/5/2024,5/31/2024,5/1/2024,5/31/2024,210,SHAB,10034XXXXX00003,5HPC- PC EXP. MAY 24' (FORKLIFT SEAT COVER) (PRITHVIPAL),10.5,10.5,-
01 Invoice,111111111111111,ABC LTD.,34025,5/14/2024,5/30/2024,5/1/2024,5/31/2024,209.52,HYDR,10023XXXXX00003,Hose,10.48,10.48,-
01 Invoice,111111111111111,ABC LTD.,11923,5/27/2024,5/31/2024,5/1/2024,5/31/2024,200,FAKH,10006XXXXX00003,PAINT CARTRIDGE 4'',10,10,-
01 Invoice,111111111111111,ABC LTD.,2174886,4/30/2024,5/31/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Travel)- Service Charge,10,10,-
01 Invoice,111111111111111,ABC LTD.,2174903,5/3/2024,5/23/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,"Rebillable -ARCELORMITTAL PROJECTS NETHERLANDS B.V.
 NIRMAL PRASAIN-SERVICE CHARGE",10,10,-
01 Invoice,111111111111111,ABC LTD.,2174976,5/10/2024,5/23/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Trade License Renewal,10,10,-
01 Invoice,111111111111111,ABC LTD.,2174979,5/10/2024,5/23/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Professional /Consultancy Fees- service charge,10,10,-
01 Invoice,111111111111111,ABC LTD.,2175024,5/15/2024,5/23/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Travel) SERVICE CHARGE,10,10,-
01 Invoice,111111111111111,ABC LTD.,2175046,5/16/2024,5/31/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- Service Charge,10,10,-
01 Invoice,111111111111111,ABC LTD.,2175081,5/20/2024,5/23/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Travel)-Service charge,10,10,-
01 Invoice,111111111111111,ABC LTD.,2175083,5/20/2024,5/31/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- Service Charges,10,10,-
01 Invoice,111111111111111,ABC LTD.,2175085,5/20/2024,5/31/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees) - Service Charges,10,10,-
01 Invoice,111111111111111,ABC LTD.,2175086,5/20/2024,5/31/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees) - Service Charges,10,10,-
01 Invoice,111111111111111,ABC LTD.,2175094,5/22/2024,5/24/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Travel) SERVICE CHARGES,10,10,-
01 Invoice,111111111111111,ABC LTD.,2175097,5/23/2024,5/31/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees) - Service charges,10,10,-
01 Invoice,111111111111111,ABC LTD.,2175099,5/24/2024,5/30/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees) - Service charge,10,10,-
01 Invoice,111111111111111,ABC LTD.,2175100,5/24/2024,5/30/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Employees)- Service Charges,10,10,-
01 Invoice,111111111111111,ABC LTD.,2175139,5/28/2024,5/30/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Travel),10,10,-
01 Invoice,111111111111111,ABC LTD.,2175140,5/28/2024,5/30/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Travel),10,10,-
01 Invoice,111111111111111,ABC LTD.,2175171,5/30/2024,5/31/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,"Visa Charges (Travel)
 Service Charges - China Visa - Rohit Thomas Kuriyan",10,10,-
01 Invoice,111111111111111,ABC LTD.,2175172,5/30/2024,5/31/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,"Visa Charges (Travel)
 Service Charges - China Visa - Girish Chander",10,10,-
01 Invoice,111111111111111,ABC LTD.,2175190,5/31/2024,5/31/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,Visa Charges (Travel)- Service Charges,10,10,-
01 Invoice,111111111111111,ABC LTD.,2175192,5/29/2024,5/31/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,"Visa Charges (Travel)
 Service Charges - Saudi Visa - Gaurav Walia",10,10,-
01 Invoice,111111111111111,ABC LTD.,2175193,5/31/2024,5/31/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,"Visa Charges (Travel)
 Luxembourg Visa Service Charges",10,10,-
01 Invoice,111111111111111,ABC LTD.,2175195,5/31/2024,5/31/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,"Visa Charges (Travel)
 Service Charges - Tanzania Visa",10,10,-
01 Invoice,111111111111111,ABC LTD.,2175196,5/31/2024,5/31/2024,5/1/2024,5/31/2024,200,DIRE,10035XXXXX00003,"Visa Charges (Travel)
 Service Charges - Saudi Visa",10,10,-
01 Invoice,111111111111111,ABC LTD.,INH/5215/2024,5/31/2024,5/31/2024,5/1/2024,5/31/2024,200,PHOE,10003XXXXX00003,DOCUMENT CHARGES,10,10,-
01 Invoice,111111111111111,ABC LTD.,INV/807/2024,5/21/2024,5/31/2024,5/1/2024,5/31/2024,200,MERC,10407XXXXX00003,DOCUMENT CHARGES,10,10,-
01 Invoice,111111111111111,ABC LTD.,KGV/INV/2024/4917,4/30/2024,5/31/2024,5/1/2024,5/31/2024,200,KAPI,10049XXXXX00003,Documentation,10,10,-
01 Invoice,111111111111111,ABC LTD.,11783,5/13/2024,5/31/2024,5/1/2024,5/31/2024,194.74,FAKH,10006XXXXX00003,COTTON WASTE,9.74,9.74,-
01 Invoice,111111111111111,ABC LTD.,22141,5/23/2024,5/30/2024,5/1/2024,5/31/2024,194.35,ASIA,10000XXXXX00003,Consumables,9.73,9.73,-
01 Invoice,111111111111111,ABC LTD.,54253,1/5/2024,5/30/2024,5/1/2024,5/31/2024,192,QADR,10031XXXXX00003,Welding Gloves,9.6,9.6,-
01 Invoice,111111111111111,ABC LTD.,33606,4/20/2024,5/30/2024,5/1/2024,5/31/2024,185.27,HYDR,10023XXXXX00003,hydraulic hoses,9.29,9.29,-
01 Invoice,111111111111111,ABC LTD.,11825,5/18/2024,5/31/2024,5/1/2024,5/31/2024,185,FAKH,10006XXXXX00003,BROACH CUTTER 40 x 55,9.25,9.25,-
01 Invoice,111111111111111,ABC LTD.,11891,5/24/2024,5/31/2024,5/1/2024,5/31/2024,185,FAKH,10006XXXXX00003,BROACH CUTTER 40 x 55,9.25,9.25,-
01 Invoice,111111111111111,ABC LTD.,HCA-SI-24050431,5/31/2024,5/31/2024,5/1/2024,5/31/2024,180,HLB,10027XXXXX00003,"Rebillable
 ARCELORMITTAL PROJECTS NETHERLANDS B.V.
 May 2024 PAYROLL Processing Charges
 Hitesh/Nirmal/ Amber/Mervin",9,9,-
01 Invoice,111111111111111,ABC LTD.,MBM/24/238,5/7/2024,5/31/2024,5/1/2024,5/31/2024,168,AL M,10026XXXXX00003,PANEL TRUNKING 50 X 50,8.4,8.4,-
01 Invoice,111111111111111,ABC LTD.,DIC/CAS/131008,1/5/2024,5/30/2024,5/1/2024,5/31/2024,166,ALI,10022XXXXX00003,OIL PAINT & pvc pipe fittings,8.3,8.3,-
01 Invoice,111111111111111,ABC LTD.,102/2024,5/6/2024,5/6/2024,5/1/2024,5/31/2024,165,MID,10055XXXXX00003,CASTIC SODA,8.25,8.25,-
01 Invoice,111111111111111,ABC LTD.,11711,5/10/2024,5/31/2024,5/1/2024,5/31/2024,150,FAKH,10006XXXXX00003,PAINT ROLLER HANDLE 4'',7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,11783,5/13/2024,5/31/2024,5/1/2024,5/31/2024,150,FAKH,10006XXXXX00003,BUBBLE WRAPPING ROLL,7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,11994,5/13/2024,5/31/2024,5/1/2024,5/31/2024,150,FAKH,10006XXXXX00003,CHAIN GI 6MM,7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,11998,5/20/2024,5/31/2024,5/1/2024,5/31/2024,150,FAKH,10006XXXXX00003,ELBOW GI 2'',7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,2238,5/4/2024,5/4/2024,5/1/2024,5/31/2024,150,AL Z,10061XXXXX00003,TEMPERATURE SENSOR,7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,31036,5/20/2024,5/23/2024,5/1/2024,5/31/2024,150,RICH,10000XXXXX00003,"Business Cards
 MAHIN RAMEEZ",7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,31036,5/20/2024,5/23/2024,5/1/2024,5/31/2024,150,RICH,10000XXXXX00003,"Business Cards
 HIMANSHU CHOPRA",7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,31036,5/20/2024,5/23/2024,5/1/2024,5/31/2024,150,RICH,10000XXXXX00003,"Business Cards
 NANDAN RAWAT",7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,IBX2413582,5/10/2024,5/31/2024,5/1/2024,5/31/2024,150,IBX,10057XXXXX00003,DOCUMENT CHARGES,7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,IBX2413585,5/10/2024,5/31/2024,5/1/2024,5/31/2024,150,IBX,10057XXXXX00003,DOCUMENT CHARGES,7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,IBX2413696,5/1/2024,5/24/2024,5/1/2024,5/31/2024,150,IBX,10057XXXXX00003,"Documentation
 Documentation Charges against PO50003876-A
 INV#IBX2413696",7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,IBX2413697,5/1/2024,5/24/2024,5/1/2024,5/31/2024,150,IBX,10057XXXXX00003,"Documentation
 Documentation Charges against PO20015780-A
 INV#IBX2413697",7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,IBX2413801,5/27/2024,5/31/2024,5/1/2024,5/31/2024,150,IBX,10057XXXXX00003,Documentation,7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,IBX2413802,5/28/2024,5/31/2024,5/1/2024,5/31/2024,150,IBX,10057XXXXX00003,Documentation,7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,INH/3922/2024,4/30/2024,5/31/2024,5/1/2024,5/31/2024,150,PHOE,10003XXXXX00003,DOCUMENT CHARGES,7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,KGV/INV/2024/4876,5/4/2024,5/31/2024,5/1/2024,5/31/2024,150,KAPI,10049XXXXX00003,KGV/INV/2024/4876,7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,2401924,5/14/2024,5/30/2024,5/1/2024,5/31/2024,150,Al B,10002XXXXX00003,Ear plugs,7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,324040294,4/10/2024,5/1/2024,5/1/2024,5/31/2024,150,BNP,10004XXXXX00003,5GJ-BANK VAT CHARGES FOR THE MONTH OF APR'24 (BNP),7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,324040296,4/10/2024,5/1/2024,5/1/2024,5/31/2024,150,BNP,10004XXXXX00003,1GJ-BANK VAT CHARGES FOR THE MONTH OF APR'24 (BNP),7.5,7.5,-
01 Invoice,111111111111111,ABC LTD.,11654,5/6/2024,5/31/2024,5/1/2024,5/31/2024,144,FAKH,10006XXXXX00003,PAINTING BRUSH 2'',7.2,7.2,-
01 Invoice,111111111111111,ABC LTD.,11994,5/13/2024,5/31/2024,5/1/2024,5/31/2024,140,FAKH,10006XXXXX00003,PAD LOCK,7,7,-
01 Invoice,111111111111111,ABC LTD.,MBM/24/238,5/7/2024,5/31/2024,5/1/2024,5/31/2024,140,AL M,10026XXXXX00003,PANEL TRUNKING 25 X 40,7,7,-
01 Invoice,111111111111111,ABC LTD.,22141,5/23/2024,5/30/2024,5/1/2024,5/31/2024,137.83,ASIA,10000XXXXX00003,Consumables,6.9,6.9,-
01 Invoice,111111111111111,ABC LTD.,11718/24,5/10/2024,5/31/2024,5/1/2024,5/31/2024,130,FAKH,10006XXXXX00003,PAD LOCK,6.5,6.5,-
01 Invoice,111111111111111,ABC LTD.,2401846,5/9/2024,5/31/2024,5/1/2024,5/31/2024,130,AL B,10002XXXXX00003,COTTON HAND GLOVES,6.5,6.5,-
01 Invoice,111111111111111,ABC LTD.,BR24-24454-C/R,5/8/2024,5/31/2024,5/1/2024,5/31/2024,130,SUPR,10002XXXXX00003,LPG REGULATOR,6.5,6.5,-
01 Invoice,111111111111111,ABC LTD.,34975,5/16/2024,5/30/2024,5/1/2024,5/31/2024,126,AL I,10030XXXXX00003,SAfety STICKERS,6.3,6.3,-
01 Invoice,111111111111111,ABC LTD.,7528,5/9/2024,5/31/2024,5/1/2024,5/31/2024,125,GOLD,10038XXXXX00003,O RING OD 16 X ID 12MM,6.25,6.25,-
01 Invoice,111111111111111,ABC LTD.,INV/807/2024,5/21/2024,5/31/2024,5/1/2024,5/31/2024,125,MERC,10407XXXXX00003,DOCUMENT CHARGES,6.25,6.25,-
01 Invoice,111111111111111,ABC LTD.,R00458,5/22/2024,5/31/2024,5/1/2024,5/31/2024,125,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against PO50004543
 INV#R00458",6.25,6.25,-
01 Invoice,111111111111111,ABC LTD.,3750,5/20/2024,5/31/2024,5/1/2024,5/31/2024,120,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,6,6,-
01 Invoice,111111111111111,ABC LTD.,11735,5/11/2024,5/31/2024,5/1/2024,5/31/2024,120,FAKH,10006XXXXX00003,WARNING REFLECTIVE TAPE,6,6,-
01 Invoice,111111111111111,ABC LTD.,8539,5/23/2024,5/31/2024,5/1/2024,5/31/2024,120,GOLD,10038XXXXX00003,V- BELT B-52,6,6,-
01 Invoice,111111111111111,ABC LTD.,AE1420424ATIR000275 / 2385,4/30/2024,5/1/2024,5/1/2024,5/31/2024,120,STAN,10026XXXXX00003,5GJ-BANK VAT CHARGES FOR THE MONTH OF APR'24 (SCB),6,6,-
01 Invoice,111111111111111,ABC LTD.,INV/SSF/2024/02586,5/17/2024,5/31/2024,5/1/2024,5/31/2024,116.79,STEI,10000XXXXX00003,"Stoage Charges\Storage For MINI COIL ALUMINIZED /
 90396799 From Date 01 05 2024 To 17 05
 2024 Days 17INV/SSF/2024/02586",5.84,5.84,-
01 Invoice,111111111111111,ABC LTD.,11998,5/20/2024,5/31/2024,5/1/2024,5/31/2024,110,FAKH,10006XXXXX00003,ELBOW GI 2 1/2'',5.5,5.5,-
01 Invoice,111111111111111,ABC LTD.,12933166,5/31/2024,5/31/2024,5/1/2024,5/31/2024,110.04,OASI,10002XXXXX00003,"Office Cleaning&Maintenance
 Cups",5.5,5.5,-
01 Invoice,111111111111111,ABC LTD.,11711,5/10/2024,5/31/2024,5/1/2024,5/31/2024,100,FAKH,10006XXXXX00003,PAINT CARTRIDGE 4'',5,5,-
01 Invoice,111111111111111,ABC LTD.,8539,5/23/2024,5/31/2024,5/1/2024,5/31/2024,100,GOLD,10038XXXXX00003,O RING OD 127MM X ID 117MM,5,5,-
01 Invoice,111111111111111,ABC LTD.,BR24-24472-C/R,5/10/2024,5/31/2024,5/1/2024,5/31/2024,100,SUPR,10002XXXXX00003,PVC PACKING STRIP CLIP 15-19 MM,5,5,-
01 Invoice,111111111111111,ABC LTD.,INV-003723,5/14/2024,5/14/2024,5/1/2024,5/31/2024,100,PEAR,10050XXXXX00003,METHANOL BTL 5LTR,5,5,-
01 Invoice,111111111111111,ABC LTD.,MBM/24/238,5/7/2024,5/31/2024,5/1/2024,5/31/2024,100,AL M,10026XXXXX00003,LED BULB 9 WATT D/L E27,5,5,-
01 Invoice,111111111111111,ABC LTD.,CINV-10913,4/15/2024,5/30/2024,5/1/2024,5/31/2024,100.16,MINE,10043XXXXX00003,BEARINGS,5,5,-
01 Invoice,111111111111111,ABC LTD.,CSAQ13420,5/13/2024,5/30/2024,5/1/2024,5/31/2024,99,FAKH,10024XXXXX00003,Tap set,4.95,4.95,-
