Transaction Type,Taxpayer TRN,Company Name / Member Company Name (If applicable),Tax Invoice/Tax credit note No,Tax Invoice/Tax credit note Date,Tax Invoice/Tax credit note Received Date,Reporting period from,Reporting period to,Tax Invoice/Tax credit note Amount AED (before VAT),Supplier Name,Supplier TRN,Clear description of the supply,VAT Amount AED,VAT Amount Recovered AED,VAT adjustments
01 Invoice,111111111111111,ABC LTD.,bdn300/2409490,7/22/2024,7/22/2024,7/1/2024,7/31/2024,820,EMIR,10000XXXXX00003,"Vehicle Insurance- Third party policy No.
 300/4101/46/24/01407
 
  Registration No : 91818
  Chassis No. : P2190806813
  Make & Model : XCMG .
  From : 22/07/2024 To : 21/08/2025",41,41,
01 Invoice,111111111111111,ABC LTD.,BR24-25108-C/R,7/4/2024,7/4/2024,7/1/2024,7/31/2024,280,SUPR,10002XXXXX00003,PAINT SPRAY GUN,14,14,
01 Invoice,111111111111111,ABC LTD.,BR24-25204-C/R,7/11/2024,7/11/2024,7/1/2024,7/31/2024,"1,200.00",SUPR,10002XXXXX00003,NOTCH CUTTING WHEEL 80 MM,60,60,
01 Invoice,111111111111111,ABC LTD.,BR24-25225-C/R,7/12/2024,7/12/2024,7/1/2024,7/31/2024,675,SUPR,10002XXXXX00003,JUMBO BAG 2 TON CAP,33.75,33.75,
01 Invoice,111111111111111,ABC LTD.,BR24-25276-C/R,7/17/2024,7/17/2024,7/1/2024,7/31/2024,"1,680.00",SUPR,10002XXXXX00003,LPG CUTTING TORCH,84,84,
01 Invoice,111111111111111,ABC LTD.,BR-24-25374-C/R,7/24/2024,7/24/2024,7/1/2024,7/31/2024,675,SUPR,10002XXXXX00003,JUMBO BAG 2 TON CAP,33.75,33.75,
01 Invoice,111111111111111,ABC LTD.,BR-24-25374-C/R,7/24/2024,7/24/2024,7/1/2024,7/31/2024,13,SUPR,10002XXXXX00003,ELBOW PVC 2'',0.65,0.65,
01 Invoice,111111111111111,ABC LTD.,BR24-25389-C/R,7/25/2024,7/25/2024,7/1/2024,7/31/2024,"2,780.00",SUPR,10002XXXXX00003,AIR BLOWER FAN 18'',139,139,
01 Invoice,111111111111111,ABC LTD.,CD8624015729,7/2/2024,7/2/2024,7/1/2024,7/31/2024,"36,000.00",JOTU,10005XXXXX00003,EPOXY POWDER J-PIPE AC-1003 XR-21S GREEN,"1,800.00","1,800.00",
01 Invoice,111111111111111,ABC LTD.,CD8624015747,7/2/2024,7/2/2024,7/1/2024,7/31/2024,"83,700.00",JOTU,10005XXXXX00003,EPOXY POWDER J-PIPE AC-1003 XR-21S GREEN,"4,185.00","4,185.00",
01 Invoice,111111111111111,ABC LTD.,CD8624016954,7/17/2024,7/17/2024,7/1/2024,7/31/2024,"322,500.00",JOTU,10005XXXXX00003,JOTA PIPE HT 1020 /21 S GREY SMOOTH,"16,125.00","16,125.00",
01 Invoice,111111111111111,ABC LTD.,CD8624017314,7/22/2024,7/22/2024,7/1/2024,7/31/2024,"200,810.00",JOTU,10005XXXXX00003,JOTA PIPE HT 1020 /21 S GREY SMOOTH,"10,040.50","10,040.50",
01 Invoice,111111111111111,ABC LTD.,CD8624017315,7/22/2024,7/22/2024,7/1/2024,7/31/2024,"84,400.00",JOTU,10005XXXXX00003,JOTA PIPE DL 3002 /15 S BLUE SMOOTH,"4,220.00","4,220.00",
01 Invoice,111111111111111,ABC LTD.,cd8624017316,7/22/2024,7/22/2024,7/1/2024,7/31/2024,"216,480.60",JOTU,10005XXXXX00003,JOTA PIPE HT 1020 /21 S GREY SMOOTH,"10,824.03","10,824.03",
01 Invoice,111111111111111,ABC LTD.,CD8624017774,7/25/2024,7/25/2024,7/1/2024,7/31/2024,"53,650.00",JOTU,10005XXXXX00003,EPOXY J-PIPE AC-1003 50S GREEN,"2,682.50","2,682.50",
01 Invoice,111111111111111,ABC LTD.,CSH-006604,7/23/2024,7/23/2024,7/1/2024,7/31/2024,762,AL Z,10047XXXXX00003,REPAIR & MAINTENANCE- BATTERY FOR TRAILER,38.1,38.1,
01 Invoice,111111111111111,ABC LTD.,DEPDN/7/24/1000443,7/18/2024,7/18/2024,7/1/2024,7/31/2024,"2,841.20",NATI,10038XXXXX00003,"Medical Insurance - Addition
 Vishal Gupta",142.06,142.06,
01 Invoice,111111111111111,ABC LTD.,DEPDN/7/24/1000721,7/18/2024,7/18/2024,7/1/2024,7/31/2024,"1,294.60",NATI,10038XXXXX00003,"Medical Insurance - Addition
 Sarvan Kumar Ram Bilash Singh",64.73,64.73,
01 Invoice,111111111111111,ABC LTD.,DEPDN/7/24/1000721,7/18/2024,7/18/2024,7/1/2024,7/31/2024,"1,270.20",NATI,10038XXXXX00003,"Medical Insurance - Addition
 Ajit Das",63.51,63.51,
01 Invoice,111111111111111,ABC LTD.,DXB-72922,7/11/2024,7/11/2024,7/1/2024,7/31/2024,600,JACK,10004XXXXX00003,Office Cleaning&Maintenance - Dallmayr Topping,30,30,
01 Invoice,111111111111111,ABC LTD.,DXB-72922,7/11/2024,7/11/2024,7/1/2024,7/31/2024,500,JACK,10004XXXXX00003,Office Cleaning&Maintenance- Dallmayr Chocolate,25,25,
01 Invoice,111111111111111,ABC LTD.,DXB-72922,7/11/2024,7/11/2024,7/1/2024,7/31/2024,260,JACK,10004XXXXX00003,Office Cleaning&Maintenance-Dallmayr Cappuccino Caramel,13,13,
01 Invoice,111111111111111,ABC LTD.,EDU/04/24/447,7/8/2024,7/8/2024,7/1/2024,7/31/2024,"1,750.00",EDUS,10401XXXXX00003,First Aider,87.5,87.5,
01 Invoice,111111111111111,ABC LTD.,EDU/04/24/447,7/8/2024,7/8/2024,7/1/2024,7/31/2024,"1,650.00",EDUS,10401XXXXX00003,HSE Expenses,82.5,82.5,
01 Invoice,111111111111111,ABC LTD.,EDU/04/24/447,7/8/2024,7/8/2024,7/1/2024,7/31/2024,950,EDUS,10401XXXXX00003,HSE Expenses,47.5,47.5,
01 Invoice,111111111111111,ABC LTD.,EDU/04/24/447,7/8/2024,7/8/2024,7/1/2024,7/31/2024,250,EDUS,10401XXXXX00003,HSE Expenses,12.5,12.5,
01 Invoice,111111111111111,ABC LTD.,EDU/04/24/447,7/8/2024,7/8/2024,7/1/2024,7/31/2024,490,EDUS,10401XXXXX00003,HSE Expenses,24.5,24.5,
01 Invoice,111111111111111,ABC LTD.,EDU/04/24/447,7/8/2024,7/8/2024,7/1/2024,7/31/2024,300,EDUS,10401XXXXX00003,HSE Expenses,15,15,
01 Invoice,111111111111111,ABC LTD.,EDU/04/24/447,7/8/2024,7/8/2024,7/1/2024,7/31/2024,300,EDUS,10401XXXXX00003,HSE Expenses,15,15,
01 Invoice,111111111111111,ABC LTD.,FG/IN/23-72470,7/2/2024,7/2/2024,7/1/2024,7/31/2024,"1,365.00",FAIR,10004XXXXX00003,IT Expenses - IPTelephone -7 qty,68.25,68.25,
01 Invoice,111111111111111,ABC LTD.,GLBL/INV/24-1199,7/15/2024,7/15/2024,7/1/2024,7/31/2024,640,GLOB,10007XXXXX00003,WATER PUMP SEAL 45 MM,32,32,
01 Invoice,111111111111111,ABC LTD.,GS0237749,7/5/2024,7/5/2024,7/1/2024,7/31/2024,"7,500.00",HAMR,10039XXXXX00003,OTHER SERVICES CHARGES - Environmental Impact Assessment/ Risk assessment - Report First Review Charges. HJ - 02A & HJ-02A,375,375,
01 Invoice,111111111111111,ABC LTD.,GS0237753,7/5/2024,7/5/2024,7/1/2024,7/31/2024,400,HAMR,10039XXXXX00003,OTHER SERVICES CHARGES- AC gas refilling and overhauling - per AC- Accommodation - C- 101,20,20,
01 Invoice,111111111111111,ABC LTD.,GS0237755,7/5/2024,7/5/2024,7/1/2024,7/31/2024,150,HAMR,10039XXXXX00003,OTHER SERVICES CHARGES- AC Overhauling Charges - per AC - Accomodation - C125,7.5,7.5,
01 Invoice,111111111111111,ABC LTD.,GS0237756,7/5/2024,7/5/2024,7/1/2024,7/31/2024,150,HAMR,10039XXXXX00003,"OTHER SERVICES CHARGES- AC Overhauling Charges - Per Ac
 Accomodation - E01 G13",7.5,7.5,
01 Invoice,111111111111111,ABC LTD.,GS0237757,7/5/2024,7/5/2024,7/1/2024,7/31/2024,150,HAMR,10039XXXXX00003,"OTHER SERVICES CHARGES- AC Overhauling Charges - per AC
 Accomodation - E01- S17",7.5,7.5,
01 Invoice,111111111111111,ABC LTD.,GSA-A007-240208,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"57,792.80",CLOU,10006XXXXX00003,OTHER SERVICES CHARGES,"2,889.64","2,889.64",
01 Invoice,111111111111111,ABC LTD.,HCE-SI-24070484,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"4,935.00",H L,10027XXXXX00003,Payroll Processing Charges - July 2024,246.75,246.75,
01 Invoice,111111111111111,ABC LTD.,IBX2414204,7/8/2024,7/8/2024,7/1/2024,7/31/2024,150,IBX,10057XXXXX00003,DOCUMENT CHARGES,7.5,7.5,
01 Invoice,111111111111111,ABC LTD.,IBX2414204,7/8/2024,7/8/2024,7/1/2024,7/31/2024,375,IBX,10057XXXXX00003,Transportation,18.75,18.75,
01 Invoice,111111111111111,ABC LTD.,INH/5801/2024,6/27/2024,6/27/2024,7/1/2024,7/31/2024,200,PHOE,10003XXXXX00003,DOCUMENT CHARGES- INH/5801/2024,10,10,
01 Invoice,111111111111111,ABC LTD.,INI0789455,7/10/2024,7/10/2024,7/1/2024,7/31/2024,"26,025.00",BERG,10003XXXXX00003,REDOXIDE EPOXY MASTIC PRIMER EPMASTIC 7200,"1,301.25","1,301.25",
01 Invoice,111111111111111,ABC LTD.,INI0789455,7/10/2024,7/10/2024,7/1/2024,7/31/2024,"12,500.00",BERG,10003XXXXX00003,DRYING COAL TAR EPOXY PAINT EPLUX-5 FD,625,625,
01 Invoice,111111111111111,ABC LTD.,INI0789455,7/10/2024,7/10/2024,7/1/2024,7/31/2024,"4,838.40",BERG,10003XXXXX00003,THINNER SOLVALUX 7-45,241.92,241.92,
01 Invoice,111111111111111,ABC LTD.,INI0789602,7/11/2024,7/11/2024,7/1/2024,7/31/2024,"21,500.00",BERG,10003XXXXX00003,DRYING COAL TAR EPOXY PAINT EPLUX-5 FD,"1,075.00","1,075.00",
01 Invoice,111111111111111,ABC LTD.,INI0789603,7/11/2024,7/11/2024,7/1/2024,7/31/2024,"11,000.00",BERG,10003XXXXX00003,DRYING COAL TAR EPOXY PAINT EPLUX-5 FD,550,550,
01 Invoice,111111111111111,ABC LTD.,INV/1179/2024,7/1/2024,7/1/2024,7/1/2024,7/31/2024,"2,875.00",MERC,10407XXXXX00003,DOCUMENT CHARGES-INV-1179/2024- INWARD,143.75,143.75,
01 Invoice,111111111111111,ABC LTD.,INV/1179/2024,7/1/2024,7/1/2024,7/1/2024,7/31/2024,"1,225.00",MERC,10407XXXXX00003,DOCUMENT CHARGES-INV-1179/2024- OUTWARD,61.25,61.25,
01 Invoice,111111111111111,ABC LTD.,INV/1179/2024,7/1/2024,7/1/2024,7/1/2024,7/31/2024,400,MERC,10407XXXXX00003,DOCUMENT CHARGES-INV-1179/2024- INTERNAL TRANSFER,20,20,
01 Invoice,111111111111111,ABC LTD.,INV/1435/2024,7/31/2024,7/31/2024,7/1/2024,7/31/2024,200,MERC,10407XXXXX00003,DOCUMENT CHARGES,10,10,
01 Invoice,111111111111111,ABC LTD.,INV/1435/2024,7/31/2024,7/31/2024,7/1/2024,7/31/2024,900,MERC,10407XXXXX00003,DOCUMENT CHARGES,45,45,
01 Invoice,111111111111111,ABC LTD.,INV/1435/2024,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"3,625.00",MERC,10407XXXXX00003,DOCUMENT CHARGES,181.25,181.25,
01 Invoice,111111111111111,ABC LTD.,INV/1435/2024,7/31/2024,7/31/2024,7/1/2024,7/31/2024,200,MERC,10407XXXXX00003,DOCUMENT CHARGES,10,10,
01 Invoice,111111111111111,ABC LTD.,INV/1435/2024,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"1,925.00",MERC,10407XXXXX00003,DOCUMENT CHARGES,96.25,96.25,
01 Invoice,111111111111111,ABC LTD.,INV/204/00155,7/30/2024,7/30/2024,7/1/2024,7/31/2024,"2,426.00",PROT,10020XXXXX00003,CONTACTOR 3TF53-110V,121.3,121.3,
01 Invoice,111111111111111,ABC LTD.,INV/204/00155,7/30/2024,7/30/2024,7/1/2024,7/31/2024,"1,716.00",PROT,10020XXXXX00003,CONTACTOR 3TF49 -220 V,85.8,85.8,
01 Invoice,111111111111111,ABC LTD.,INV/204/00155,7/30/2024,7/30/2024,7/1/2024,7/31/2024,530,PROT,10020XXXXX00003,CONTACTOR 3TF47-220 V,26.5,26.5,
01 Invoice,111111111111111,ABC LTD.,INV/204/00155,7/30/2024,7/30/2024,7/1/2024,7/31/2024,191,PROT,10020XXXXX00003,"OVERLOAD REALY 70-95 A,3UA58",9.55,9.55,
01 Invoice,111111111111111,ABC LTD.,INV/204/00155,7/30/2024,7/30/2024,7/1/2024,7/31/2024,30,PROT,10020XXXXX00003,ADD ON BLOCK 3TX4010-2 A SIEMENS,1.5,1.5,
01 Invoice,111111111111111,ABC LTD.,INV08645,7/2/2024,7/2/2024,7/1/2024,7/31/2024,"3,475.00",SPEE,10035XXXXX00003,IT Expenses- Dell P2722HE 24 Monitor,173.75,173.75,
01 Invoice,111111111111111,ABC LTD.,INV08645,7/2/2024,7/2/2024,7/1/2024,7/31/2024,360,SPEE,10035XXXXX00003,IT Expenses- Wired keyboard and mouse,18,18,
01 Invoice,111111111111111,ABC LTD.,INV08645,7/2/2024,7/2/2024,7/1/2024,7/31/2024,25,SPEE,10035XXXXX00003,IT Expenses - LANConnector -1 pkt 100 pcs,1.25,1.25,
01 Invoice,111111111111111,ABC LTD.,INV08645,7/2/2024,7/2/2024,7/1/2024,7/31/2024,40,SPEE,10035XXXXX00003,IT Expenses- HDMI Cable 3 meter,2,2,
01 Invoice,111111111111111,ABC LTD.,INV08645,7/2/2024,7/2/2024,7/1/2024,7/31/2024,285,SPEE,10035XXXXX00003,IT Expenses - LANCable 305 meter box,14.25,14.25,
01 Invoice,111111111111111,ABC LTD.,INV-31574,7/3/2024,7/3/2024,7/1/2024,7/31/2024,18,AL S,10046XXXXX00003,Dry Ice Pellets,0.9,0.9,
01 Invoice,111111111111111,ABC LTD.,MAJ24-7121,7/31/2024,7/31/2024,7/1/2024,7/31/2024,350,Midd,10059XXXXX00003,HSE Expenses- Water Sample testing,17.5,17.5,
01 Invoice,111111111111111,ABC LTD.,MBM/24/400,7/3/2024,7/3/2024,7/1/2024,7/31/2024,40,AL M,10026XXXXX00003,GROOVE NIPPLE 1/2'',2,2,
01 Invoice,111111111111111,ABC LTD.,MBM/24/400,7/3/2024,7/3/2024,7/1/2024,7/31/2024,219.6,AL M,10026XXXXX00003,PVC BREADED HOSE 1/2'',10.98,10.98,
01 Invoice,111111111111111,ABC LTD.,MBM/24/400,7/3/2024,7/3/2024,7/1/2024,7/31/2024,125,AL M,10026XXXXX00003,S.S. HOSE CLIP 1/2'',6.25,6.25,
01 Invoice,111111111111111,ABC LTD.,MBM/24/400,7/3/2024,7/3/2024,7/1/2024,7/31/2024,95,AL M,10026XXXXX00003,SOCKET MS 1/2'',4.75,4.75,
01 Invoice,111111111111111,ABC LTD.,MBM/24/400,7/3/2024,7/3/2024,7/1/2024,7/31/2024,450,AL M,10026XXXXX00003,AIR HOSE 1/2'',22.5,22.5,
01 Invoice,111111111111111,ABC LTD.,MBM/24/400,7/3/2024,7/3/2024,7/1/2024,7/31/2024,75,AL M,10026XXXXX00003,PLASTIC BEAKER 2 LTR WITH GRADIENT,3.75,3.75,
01 Invoice,111111111111111,ABC LTD.,MBM/24/400,7/3/2024,7/3/2024,7/1/2024,7/31/2024,297,AL M,10026XXXXX00003,LPG HOSE PIPE RED,14.85,14.85,
01 Invoice,111111111111111,ABC LTD.,MBM/24/400,7/3/2024,7/3/2024,7/1/2024,7/31/2024,"2,100.00",AL M,10026XXXXX00003,LPG REGULATOR WITH NRV GAUGE,105,105,
01 Invoice,111111111111111,ABC LTD.,MBM/24/400,7/3/2024,7/3/2024,7/1/2024,7/31/2024,137,AL M,10026XXXXX00003,HOSE CLAMP 3/8'',6.85,6.85,
01 Invoice,111111111111111,ABC LTD.,MBM/24/400,7/3/2024,7/3/2024,7/1/2024,7/31/2024,50,AL M,10026XXXXX00003,PLASTIC BEAKER 1 LTR,2.5,2.5,
01 Invoice,111111111111111,ABC LTD.,MBM/24/400,7/3/2024,7/3/2024,7/1/2024,7/31/2024,40,AL M,10026XXXXX00003,PLASTIC BEAKER 500 ML,2,2,
01 Invoice,111111111111111,ABC LTD.,MBM/24/400,7/3/2024,7/3/2024,7/1/2024,7/31/2024,8,AL M,10026XXXXX00003,STAR SCREW DRIVER LEN 10'',0.4,0.4,
01 Invoice,111111111111111,ABC LTD.,MBM/24/400,7/3/2024,7/3/2024,7/1/2024,7/31/2024,400,AL M,10026XXXXX00003,LPG REGULATOR 1/2'',20,20,
01 Invoice,111111111111111,ABC LTD.,MBM/24/401,7/3/2024,7/3/2024,7/1/2024,7/31/2024,360,AL M,10026XXXXX00003,FLASH BACK ARRESTOR LPG,18,18,
01 Invoice,111111111111111,ABC LTD.,MBM/24/405,7/4/2024,7/4/2024,7/1/2024,7/31/2024,"6,375.00",AL M,10026XXXXX00003,TARPOLINE,318.75,318.75,
01 Invoice,111111111111111,ABC LTD.,MBM/24/412,7/6/2024,7/6/2024,7/1/2024,7/31/2024,280,AL M,10026XXXXX00003,MEASURING TAPE 20 MTR,14,14,
01 Invoice,111111111111111,ABC LTD.,MBM/24/412,7/6/2024,7/6/2024,7/1/2024,7/31/2024,105,AL M,10026XXXXX00003,MEASURING TAPE 3 MTR,5.25,5.25,
01 Invoice,111111111111111,ABC LTD.,MBM/24/412,7/6/2024,7/6/2024,7/1/2024,7/31/2024,200,AL M,10026XXXXX00003,MEASURING TAPE 5 MTR,10,10,
01 Invoice,111111111111111,ABC LTD.,MBM/24/412,7/6/2024,7/6/2024,7/1/2024,7/31/2024,100,AL M,10026XXXXX00003,PVC INSULATION TAPE,5,5,
01 Invoice,111111111111111,ABC LTD.,MBM/24/412,7/6/2024,7/6/2024,7/1/2024,7/31/2024,501,AL M,10026XXXXX00003,MASKING TAPE 2'',25.05,25.05,
01 Invoice,111111111111111,ABC LTD.,MBM/24/412,7/6/2024,7/6/2024,7/1/2024,7/31/2024,100,AL M,10026XXXXX00003,TEFLON TAPE,5,5,
01 Invoice,111111111111111,ABC LTD.,MBM/24/412,7/6/2024,7/6/2024,7/1/2024,7/31/2024,630,AL M,10026XXXXX00003,"MASKING TAPE 4"" X 20YRD",31.5,31.5,
01 Invoice,111111111111111,ABC LTD.,MBM/24/412,7/6/2024,7/6/2024,7/1/2024,7/31/2024,668,AL M,10026XXXXX00003,MASKING TAPE 2'',33.4,33.4,
01 Invoice,111111111111111,ABC LTD.,MBM/24/412,7/6/2024,7/6/2024,7/1/2024,7/31/2024,450,AL M,10026XXXXX00003,MEASURING TAPE 30 MTR STEEL (FREEMANS),22.5,22.5,
01 Invoice,111111111111111,ABC LTD.,MBM/24/412,7/6/2024,7/6/2024,7/1/2024,7/31/2024,760,AL M,10026XXXXX00003,MASKING TAPE 3'',38,38,
01 Invoice,111111111111111,ABC LTD.,MBM/24/447,7/27/2024,7/27/2024,7/1/2024,7/31/2024,210,AL M,10026XXXXX00003,V- BELT SPB-2750,10.5,10.5,
01 Invoice,111111111111111,ABC LTD.,MBM/24/458,7/30/2024,7/30/2024,7/1/2024,7/31/2024,"1,462.60",AL M,10026XXXXX00003,MULTIPURPOSE GREASE,73.13,73.13,
01 Invoice,111111111111111,ABC LTD.,MBM/24/460,7/31/2024,7/31/2024,7/1/2024,7/31/2024,560,AL M,10026XXXXX00003,TAP SET 24 X 3 MM L/H,28,28,
01 Invoice,111111111111111,ABC LTD.,MBM/24/460,7/31/2024,7/31/2024,7/1/2024,7/31/2024,545,AL M,10026XXXXX00003,TAP SET 24 MM,27.25,27.25,
01 Invoice,111111111111111,ABC LTD.,MCT7530,7/26/2024,7/26/2024,7/1/2024,7/31/2024,"1,250.00",META,10034XXXXX00003,PHOSPHORIC ACID,62.5,62.5,
01 Invoice,111111111111111,ABC LTD.,MFTC#1093,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"8,250.00",MOHD,10006XXXXX00003,TEMPORARY STAFF- EOT OPERATOR- JULY 24,412.5,412.5,
01 Invoice,111111111111111,ABC LTD.,MFTC#1093,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"18,315.00",MOHD,10006XXXXX00003,TEMPORARY STAFF- FITTER -JULY 24,915.75,915.75,
01 Invoice,111111111111111,ABC LTD.,MFTC#1093,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"21,099.00",MOHD,10006XXXXX00003,TEMPORARY STAFF- GRINDER-JULY 24,"1,054.95","1,054.95",
01 Invoice,111111111111111,ABC LTD.,MFTC#1093,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"55,902.00",MOHD,10006XXXXX00003,TEMPORARY STAFF- HELPER-JULY 24,"2,795.10","2,795.10",
01 Invoice,111111111111111,ABC LTD.,MFTC#1093,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"5,104.00",MOHD,10006XXXXX00003,TEMPORARY STAFF- LATHE OPERATOR-JULY 24,255.2,255.2,
01 Invoice,111111111111111,ABC LTD.,MFTC#1093,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"11,420.00",MOHD,10006XXXXX00003,TEMPORARY STAFF- PAINTER- JULY 24,571,571,
01 Invoice,111111111111111,ABC LTD.,MFTC#1093,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"2,840.60",MOHD,10006XXXXX00003,TEMPORARY STAFF- RIGGER- JULY 24,142.03,142.03,
01 Invoice,111111111111111,ABC LTD.,MFTC#1093,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"24,486.00",MOHD,10006XXXXX00003,TEMPORARY STAFF- BLASTER- JULY 24,"1,224.30","1,224.30",
01 Invoice,111111111111111,ABC LTD.,MFTC#1093,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"4,389.00",MOHD,10006XXXXX00003,TEMPORARY STAFF- FORKLIFT OPE-JULY 24,219.45,219.45,
01 Invoice,111111111111111,ABC LTD.,MFTC#1093,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"5,104.00",MOHD,10006XXXXX00003,TEMPORARY STAFF- ELECTRICIAN- JULY 24,255.2,255.2,
01 Invoice,111111111111111,ABC LTD.,MFTC#1093,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"4,658.00",MOHD,10006XXXXX00003,TEMPORARY STAFF- WELDER- JULY 24,232.9,232.9,
01 Invoice,111111111111111,ABC LTD.,Q2152/R2,7/5/2024,7/5/2024,7/1/2024,7/31/2024,"4,000.00",DYNA,10047XXXXX00003,"IMPELLER OD 600MM, WIDTH 150MM, 12NOS BLADES FOR OVEN BLOWER",200,200,
01 Invoice,111111111111111,ABC LTD.,R00629,7/3/2024,7/3/2024,7/1/2024,7/31/2024,125,PARA,10037XXXXX00003,DOCUMENT CHARGES R00629,6.25,6.25,
01 Invoice,111111111111111,ABC LTD.,R00654,7/9/2024,7/9/2024,7/1/2024,7/31/2024,75,PARA,10037XXXXX00003,DOCUMENT CHARGES,3.75,3.75,
01 Invoice,111111111111111,ABC LTD.,R00657,7/10/2024,7/10/2024,7/1/2024,7/31/2024,125,PARA,10037XXXXX00003,DOCUMENT CHARGES R00657,6.25,6.25,
01 Invoice,111111111111111,ABC LTD.,R00664,7/12/2024,7/12/2024,7/1/2024,7/31/2024,125,PARA,10037XXXXX00003,DOCUMENT CHARGES R00664,6.25,6.25,
01 Invoice,111111111111111,ABC LTD.,R00684,7/17/2024,7/17/2024,7/1/2024,7/31/2024,125,PARA,10037XXXXX00003,DOCUMENT CHARGES,6.25,6.25,
01 Invoice,111111111111111,ABC LTD.,R00701,7/22/2024,7/22/2024,7/1/2024,7/31/2024,75,PARA,10037XXXXX00003,DOCUMENT CHARGES,3.75,3.75,
01 Invoice,111111111111111,ABC LTD.,R00728,7/29/2024,7/29/2024,7/1/2024,7/31/2024,125.2,PARA,10037XXXXX00003,Documentation Expenses,6.26,6.26,
01 Invoice,111111111111111,ABC LTD.,R00728,7/29/2024,7/29/2024,7/1/2024,7/31/2024,34.6,PARA,10037XXXXX00003,DOCUMENT CHARGES,1.73,1.73,
01 Invoice,111111111111111,ABC LTD.,R00739,7/30/2024,7/30/2024,7/1/2024,7/31/2024,125,PARA,10037XXXXX00003,DOCUMENT CHARGES,6.25,6.25,
01 Invoice,111111111111111,ABC LTD.,RI 24014055,7/10/2024,7/10/2024,7/1/2024,7/31/2024,"15,000.00",BURE,10001XXXXX00003,TPI-RESIDENT INSPECTORS-HF,750,750,
01 Invoice,111111111111111,ABC LTD.,RI 24015564,7/10/2024,7/10/2024,7/1/2024,7/31/2024,"2,222.20",BURE,10001XXXXX00003,TPI-RESIDENT INSPECTORS-HF,111.11,111.11,
01 Invoice,111111111111111,ABC LTD.,RI 24017315,7/9/2024,7/9/2024,7/1/2024,7/31/2024,"3,600.00",BURE,10001XXXXX00003,TPI-RESIDENT INSPECTORS-HF,180,180,
01 Invoice,111111111111111,ABC LTD.,RI 24017317,7/9/2024,7/9/2024,7/1/2024,7/31/2024,"3,000.00",BURE,10001XXXXX00003,TPI-RESIDENT INSPECTORS-HF,150,150,
01 Invoice,111111111111111,ABC LTD.,RI 24017831,7/12/2024,7/12/2024,7/1/2024,7/31/2024,"8,100.00",BURE,10001XXXXX00003,TPI-RESIDENT INSPECTORS-HF,405,405,
01 Invoice,111111111111111,ABC LTD.,S1240232,6/30/2024,6/30/2024,7/1/2024,7/31/2024,"33,579.60",OOSC,10025XXXXX00003,"6""x7.11mm wt x 0.53 (per sq. mtr.) = 516.612 sq. mtr.","1,678.98","1,678.98",
01 Invoice,111111111111111,ABC LTD.,S1240232,6/30/2024,6/30/2024,7/1/2024,7/31/2024,"8,415.60",OOSC,10025XXXXX00003,"8""x6.35mm wt x 0.69 (per sq. mtr.) = 137.565 sq. mtr.",420.78,420.78,
01 Invoice,111111111111111,ABC LTD.,SCI-0022299,7/18/2024,7/18/2024,7/1/2024,7/31/2024,"1,800.00",DUTC,10003XXXXX00003,PRESSURE VALVE SIDE COVER 4'' 1 ELEMENT 300 PSI RO WATER,90,90,
01 Invoice,111111111111111,ABC LTD.,SCI-0022299,7/18/2024,7/18/2024,7/1/2024,7/31/2024,976,DUTC,10003XXXXX00003,UV LAMP,48.8,48.8,
01 Invoice,111111111111111,ABC LTD.,SCI-0022299,7/18/2024,7/18/2024,7/1/2024,7/31/2024,"2,100.00",DUTC,10003XXXXX00003,ANTISCALANT FOR RO WATER 25 LTR,105,105,
01 Invoice,111111111111111,ABC LTD.,SCI-0022299,7/18/2024,7/18/2024,7/1/2024,7/31/2024,"1,200.00",DUTC,10003XXXXX00003,SODIUM HYPOCHLORITE 25KG/CAN RO WATER,60,60,
01 Invoice,111111111111111,ABC LTD.,SCI-0022299,7/18/2024,7/18/2024,7/1/2024,7/31/2024,625,DUTC,10003XXXXX00003,SEDIMENT DEPTH FILTER 2.5'' X 20'' 5 MICRON RO WATER,31.25,31.25,
01 Invoice,111111111111111,ABC LTD.,SCI-0022299,7/18/2024,7/18/2024,7/1/2024,7/31/2024,750,DUTC,10003XXXXX00003,LIQUATEC STRIG WOUND FILTER 2.5'' X 20'' 1 MICRON RO WATER,37.5,37.5,
01 Invoice,111111111111111,ABC LTD.,SFT/0268/2024,7/1/2024,7/1/2024,7/1/2024,7/31/2024,125,PION,10047XXXXX00003,SAFETY JACKET RED,6.25,6.25,
